| lambda |  Flux   |  F_Er   |F_Norm_Er|
| double | double  | double  | double  |
 10.06500  28.99000   0.37000   0.39000 
 10.06600  28.97000   0.37000   0.39000 
 10.06700  28.94000   0.37000   0.39000 
 10.06800  28.92000   0.37000   0.39000 
 10.06900  28.89000   0.37000   0.39000 
 10.07000  28.88000   0.37000   0.39000 
 10.07100  28.86000   0.37000   0.39000 
 10.07200  28.86000   0.37000   0.39000 
 10.07300  28.86000   0.37000   0.39000 
 10.07400  28.87000   0.37000   0.39000 
 10.07500  28.88000   0.37000   0.39000 
 10.07600  28.91000   0.37000   0.39000 
 10.07700  28.94000   0.37000   0.39000 
 10.07800  28.97000   0.37000   0.39000 
 10.07900  29.01000   0.37000   0.39000 
 10.08000  29.04000   0.37000   0.39000 
 10.08100  29.08000   0.37000   0.39000 
 10.08200  29.10000   0.37000   0.39000 
 10.08300  29.10000   0.37000   0.39000 
 10.08400  29.08000   0.37000   0.39000 
 10.08500  29.04000   0.37000   0.39000 
 10.08600  28.97000   0.37000   0.39000 
 10.08700  28.89000   0.37000   0.39000 
 10.08800  28.80000   0.37000   0.39000 
 10.08900  28.70000   0.37000   0.39000 
 10.09000  28.60000   0.37000   0.39000 
 10.09100  28.52000   0.37000   0.39000 
 10.09200  28.45000   0.37000   0.39000 
 10.09300  28.41000   0.37000   0.39000 
 10.09400  28.40000   0.37000   0.39000 
 10.09500  28.41000   0.37000   0.39000 
 10.09600  28.46000   0.37000   0.39000 
 10.09700  28.53000   0.37000   0.39000 
 10.09800  28.62000   0.37000   0.39000 
 10.09900  28.72000   0.37000   0.39000 
 10.10000  28.82000   0.37000   0.39000 
 10.10100  28.90000   0.37000   0.39000 
 10.10200  28.95000   0.37000   0.39000 
 10.10300  28.96000   0.37000   0.39000 
 10.10400  28.93000   0.37000   0.39000 
 10.10500  28.86000   0.37000   0.39000 
 10.10600  28.76000   0.37000   0.39000 
 10.10700  28.64000   0.37000   0.39000 
 10.10800  28.52000   0.37000   0.39000 
 10.10900  28.40000   0.37000   0.39000 
 10.11000  28.31000   0.37000   0.39000 
 10.11100  28.23000   0.37000   0.39000 
 10.11200  28.19000   0.37000   0.39000 
 10.11300  28.18000   0.37000   0.39000 
 10.11400  28.20000   0.37000   0.39000 
 10.11500  28.25000   0.37000   0.39000 
 10.11600  28.32000   0.37000   0.39000 
 10.11700  28.42000   0.37000   0.39000 
 10.11800  28.52000   0.37000   0.39000 
 10.11900  28.62000   0.37000   0.39000 
 10.12000  28.69000   0.37000   0.39000 
 10.12100  28.73000   0.37000   0.39000 
 10.12200  28.73000   0.37000   0.39000 
 10.12300  28.68000   0.37000   0.39000 
 10.12400  28.60000   0.37000   0.39000 
 10.12500  28.49000   0.37000   0.39000 
 10.12600  28.38000   0.37000   0.39000 
 10.12700  28.26000   0.37000   0.39000 
 10.12800  28.18000   0.37000   0.39000 
 10.12900  28.11000   0.37000   0.39000 
 10.13000  28.08000   0.37000   0.39000 
 10.13100  28.08000   0.37000   0.39000 
 10.13200  28.12000   0.37000   0.39000 
 10.13300  28.19000   0.37000   0.39000 
 10.13400  28.29000   0.37000   0.39000 
 10.13500  28.42000   0.37000   0.39000 
 10.13600  28.55000   0.37000   0.39000 
 10.13700  28.67000   0.37000   0.39000 
 10.13800  28.77000   0.37000   0.39000 
 10.13900  28.83000   0.37000   0.39000 
 10.14000  28.86000   0.37000   0.39000 
 10.14100  28.83000   0.37000   0.39000 
 10.14200  28.77000   0.37000   0.39000 
 10.14300  28.68000   0.37000   0.39000 
 10.14400  28.57000   0.37000   0.39000 
 10.14500  28.46000   0.37000   0.39000 
 10.14600  28.36000   0.37000   0.39000 
 10.14700  28.28000   0.37000   0.39000 
 10.14800  28.22000   0.37000   0.39000 
 10.14900  28.19000   0.37000   0.39000 
 10.15000  28.18000   0.37000   0.39000 
 10.15100  28.21000   0.37000   0.39000 
 10.15200  28.26000   0.37000   0.39000 
 10.15300  28.33000   0.37000   0.39000 
 10.15400  28.41000   0.37000   0.39000 
 10.15500  28.50000   0.37000   0.39000 
 10.15600  28.58000   0.37000   0.39000 
 10.15700  28.65000   0.37000   0.39000 
 10.15800  28.70000   0.37000   0.39000 
 10.15900  28.72000   0.37000   0.39000 
 10.16000  28.73000   0.37000   0.39000 
 10.16100  28.70000   0.37000   0.39000 
 10.16200  28.67000   0.37000   0.39000 
 10.16300  28.63000   0.37000   0.39000 
 10.16400  28.59000   0.37000   0.39000 
 10.16500  28.56000   0.37000   0.39000 
 10.16600  28.53000   0.37000   0.39000 
 10.16700  28.52000   0.37000   0.39000 
 10.16800  28.52000   0.37000   0.39000 
 10.16900  28.52000   0.37000   0.39000 
 10.17000  28.54000   0.37000   0.39000 
 10.17100  28.55000   0.37000   0.39000 
 10.17200  28.55000   0.37000   0.39000 
 10.17300  28.55000   0.37000   0.39000 
 10.17400  28.54000   0.37000   0.39000 
 10.17500  28.51000   0.37000   0.39000 
 10.17600  28.46000   0.37000   0.39000 
 10.17700  28.41000   0.37000   0.39000 
 10.17800  28.35000   0.37000   0.39000 
 10.17900  28.29000   0.37000   0.39000 
 10.18000  28.24000   0.37000   0.39000 
 10.18100  28.20000   0.37000   0.39000 
 10.18200  28.16000   0.37000   0.39000 
 10.18300  28.15000   0.37000   0.39000 
 10.18400  28.14000   0.37000   0.39000 
 10.18500  28.16000   0.37000   0.39000 
 10.18600  28.18000   0.37000   0.39000 
 10.18700  28.23000   0.37000   0.39000 
 10.18800  28.29000   0.37000   0.39000 
 10.18900  28.36000   0.37000   0.39000 
 10.19000  28.44000   0.37000   0.39000 
 10.19100  28.53000   0.37000   0.39000 
 10.19200  28.61000   0.37000   0.39000 
 10.19300  28.67000   0.37000   0.39000 
 10.19400  28.71000   0.36000   0.38000 
 10.19500  28.71000   0.36000   0.38000 
 10.19600  28.67000   0.36000   0.38000 
 10.19700  28.60000   0.36000   0.38000 
 10.19800  28.48000   0.36000   0.38000 
 10.19900  28.36000   0.36000   0.38000 
 10.20000  28.22000   0.36000   0.38000 
 10.20100  28.10000   0.36000   0.38000 
 10.20200  27.99000   0.36000   0.38000 
 10.20300  27.91000   0.36000   0.38000 
 10.20400  27.86000   0.36000   0.38000 
 10.20500  27.85000   0.36000   0.38000 
 10.20600  27.86000   0.36000   0.38000 
 10.20700  27.91000   0.36000   0.38000 
 10.20800  27.97000   0.36000   0.38000 
 10.20900  28.05000   0.36000   0.38000 
 10.21000  28.12000   0.36000   0.38000 
 10.21100  28.19000   0.36000   0.38000 
 10.21200  28.23000   0.36000   0.38000 
 10.21300  28.23000   0.36000   0.38000 
 10.21400  28.20000   0.36000   0.38000 
 10.21500  28.13000   0.36000   0.38000 
 10.21600  28.04000   0.36000   0.38000 
 10.21700  27.92000   0.36000   0.38000 
 10.21800  27.81000   0.36000   0.38000 
 10.21900  27.71000   0.36000   0.38000 
 10.22000  27.65000   0.36000   0.38000 
 10.22100  27.62000   0.36000   0.38000 
 10.22200  27.64000   0.36000   0.38000 
 10.22300  27.70000   0.36000   0.38000 
 10.22400  27.79000   0.36000   0.38000 
 10.22500  27.92000   0.36000   0.38000 
 10.22600  28.06000   0.36000   0.38000 
 10.22700  28.21000   0.36000   0.38000 
 10.22800  28.34000   0.36000   0.38000 
 10.22900  28.43000   0.36000   0.38000 
 10.23000  28.50000   0.36000   0.38000 
 10.23100  28.51000   0.36000   0.38000 
 10.23200  28.48000   0.36000   0.38000 
 10.23300  28.40000   0.36000   0.38000 
 10.23400  28.30000   0.36000   0.38000 
 10.23500  28.18000   0.36000   0.38000 
 10.23600  28.05000   0.36000   0.38000 
 10.23700  27.93000   0.36000   0.38000 
 10.23800  27.82000   0.36000   0.38000 
 10.23900  27.72000   0.36000   0.38000 
 10.24000  27.64000   0.36000   0.38000 
 10.24100  27.58000   0.36000   0.38000 
 10.24200  27.53000   0.36000   0.38000 
 10.24300  27.50000   0.36000   0.38000 
 10.24400  27.48000   0.36000   0.38000 
 10.24500  27.48000   0.36000   0.38000 
 10.24600  27.50000   0.36000   0.38000 
 10.24700  27.54000   0.36000   0.38000 
 10.24800  27.59000   0.36000   0.38000 
 10.24900  27.65000   0.36000   0.38000 
 10.25000  27.72000   0.36000   0.38000 
 10.25100  27.79000   0.36000   0.38000 
 10.25200  27.85000   0.36000   0.38000 
 10.25300  27.92000   0.36000   0.38000 
 10.25400  27.97000   0.36000   0.38000 
 10.25500  28.02000   0.36000   0.38000 
 10.25600  28.06000   0.36000   0.38000 
 10.25700  28.11000   0.36000   0.38000 
 10.25800  28.15000   0.36000   0.38000 
 10.25900  28.20000   0.36000   0.38000 
 10.26000  28.25000   0.36000   0.38000 
 10.26100  28.31000   0.36000   0.38000 
 10.26200  28.35000   0.36000   0.38000 
 10.26300  28.39000   0.36000   0.38000 
 10.26400  28.42000   0.36000   0.38000 
 10.26500  28.43000   0.36000   0.38000 
 10.26600  28.42000   0.36000   0.38000 
 10.26700  28.40000   0.36000   0.38000 
 10.26800  28.35000   0.36000   0.38000 
 10.26900  28.30000   0.36000   0.38000 
 10.27000  28.24000   0.36000   0.38000 
 10.27100  28.19000   0.36000   0.38000 
 10.27200  28.14000   0.36000   0.38000 
 10.27300  28.10000   0.36000   0.38000 
 10.27400  28.06000   0.36000   0.38000 
 10.27500  28.02000   0.36000   0.38000 
 10.27600  27.98000   0.36000   0.38000 
 10.27700  27.94000   0.36000   0.38000 
 10.27800  27.90000   0.36000   0.38000 
 10.27900  27.86000   0.36000   0.38000 
 10.28000  27.82000   0.36000   0.38000 
 10.28100  27.78000   0.36000   0.38000 
 10.28200  27.75000   0.36000   0.38000 
 10.28300  27.71000   0.36000   0.38000 
 10.28400  27.68000   0.36000   0.38000 
 10.28500  27.65000   0.36000   0.38000 
 10.28600  27.60000   0.36000   0.38000 
 10.28700  27.55000   0.36000   0.38000 
 10.28800  27.49000   0.36000   0.38000 
 10.28900  27.43000   0.36000   0.38000 
 10.29000  27.37000   0.36000   0.38000 
 10.29100  27.31000   0.36000   0.38000 
 10.29200  27.26000   0.36000   0.38000 
 10.29300  27.21000   0.36000   0.38000 
 10.29400  27.18000   0.36000   0.38000 
 10.29500  27.16000   0.36000   0.38000 
 10.29600  27.16000   0.36000   0.38000 
 10.29700  27.16000   0.36000   0.38000 
 10.29800  27.16000   0.36000   0.38000 
 10.29900  27.18000   0.36000   0.38000 
 10.30000  27.21000   0.36000   0.38000 
 10.30100  27.24000   0.36000   0.38000 
 10.30200  27.28000   0.36000   0.38000 
 10.30300  27.32000   0.36000   0.38000 
 10.30400  27.37000   0.36000   0.38000 
 10.30500  27.41000   0.36000   0.38000 
 10.30600  27.46000   0.36000   0.38000 
 10.30700  27.50000   0.36000   0.38000 
 10.30800  27.54000   0.36000   0.38000 
 10.30900  27.56000   0.36000   0.38000 
 10.31000  27.58000   0.36000   0.38000 
 10.31100  27.58000   0.36000   0.38000 
 10.31200  27.57000   0.36000   0.38000 
 10.31300  27.55000   0.36000   0.38000 
 10.31400  27.52000   0.36000   0.38000 
 10.31500  27.49000   0.36000   0.38000 
 10.31600  27.45000   0.36000   0.38000 
 10.31700  27.41000   0.36000   0.38000 
 10.31800  27.37000   0.36000   0.38000 
 10.31900  27.34000   0.36000   0.38000 
 10.32000  27.32000   0.36000   0.38000 
 10.32100  27.31000   0.36000   0.38000 
 10.32200  27.31000   0.36000   0.38000 
 10.32300  27.33000   0.36000   0.38000 
 10.32400  27.36000   0.36000   0.38000 
 10.32500  27.40000   0.36000   0.38000 
 10.32600  27.43000   0.36000   0.38000 
 10.32700  27.45000   0.36000   0.38000 
 10.32800  27.47000   0.36000   0.38000 
 10.32900  27.46000   0.36000   0.38000 
 10.33000  27.44000   0.36000   0.38000 
 10.33100  27.41000   0.36000   0.38000 
 10.33200  27.36000   0.36000   0.38000 
 10.33300  27.30000   0.36000   0.38000 
 10.33400  27.24000   0.36000   0.38000 
 10.33500  27.17000   0.36000   0.38000 
 10.33600  27.10000   0.36000   0.38000 
 10.33700  27.04000   0.36000   0.38000 
 10.33800  26.97000   0.36000   0.38000 
 10.33900  26.91000   0.36000   0.38000 
 10.34000  26.85000   0.36000   0.38000 
 10.34100  26.79000   0.36000   0.38000 
 10.34200  26.74000   0.36000   0.38000 
 10.34300  26.69000   0.36000   0.38000 
 10.34400  26.63000   0.36000   0.38000 
 10.34500  26.59000   0.36000   0.38000 
 10.34600  26.54000   0.36000   0.38000 
 10.34700  26.51000   0.36000   0.38000 
 10.34800  26.49000   0.36000   0.38000 
 10.34900  26.47000   0.36000   0.38000 
 10.35000  26.48000   0.36000   0.38000 
 10.35100  26.50000   0.36000   0.38000 
 10.35200  26.54000   0.36000   0.38000 
 10.35300  26.59000   0.36000   0.38000 
 10.35400  26.67000   0.36000   0.38000 
 10.35500  26.76000   0.36000   0.38000 
 10.35600  26.87000   0.36000   0.38000 
 10.35700  27.00000   0.36000   0.38000 
 10.35800  27.14000   0.36000   0.38000 
 10.35900  27.29000   0.36000   0.38000 
 10.36000  27.44000   0.36000   0.38000 
 10.36100  27.57000   0.36000   0.38000 
 10.36200  27.67000   0.36000   0.38000 
 10.36300  27.74000   0.36000   0.38000 
 10.36400  27.77000   0.36000   0.38000 
 10.36500  27.76000   0.36000   0.38000 
 10.36600  27.71000   0.36000   0.38000 
 10.36700  27.62000   0.36000   0.38000 
 10.36800  27.51000   0.36000   0.38000 
 10.36900  27.39000   0.36000   0.38000 
 10.37000  27.27000   0.36000   0.38000 
 10.37100  27.15000   0.36000   0.38000 
 10.37200  27.03000   0.36000   0.38000 
 10.37300  26.94000   0.36000   0.38000 
 10.37400  26.86000   0.36000   0.38000 
 10.37500  26.81000   0.36000   0.38000 
 10.37600  26.79000   0.36000   0.38000 
 10.37700  26.80000   0.36000   0.38000 
 10.37800  26.84000   0.36000   0.38000 
 10.37900  26.91000   0.36000   0.38000 
 10.38000  27.01000   0.36000   0.38000 
 10.38100  27.13000   0.36000   0.38000 
 10.38200  27.24000   0.36000   0.38000 
 10.38300  27.35000   0.36000   0.38000 
 10.38400  27.45000   0.36000   0.38000 
 10.38500  27.52000   0.36000   0.38000 
 10.38600  27.58000   0.36000   0.38000 
 10.38700  27.62000   0.36000   0.38000 
 10.38800  27.65000   0.36000   0.38000 
 10.38900  27.68000   0.36000   0.38000 
 10.39000  27.71000   0.36000   0.38000 
 10.39100  27.74000   0.36000   0.38000 
 10.39200  27.76000   0.36000   0.38000 
 10.39300  27.78000   0.36000   0.38000 
 10.39400  27.79000   0.36000   0.38000 
 10.39500  27.78000   0.36000   0.38000 
 10.39600  27.76000   0.36000   0.38000 
 10.39700  27.72000   0.36000   0.38000 
 10.39800  27.66000   0.36000   0.38000 
 10.39900  27.58000   0.36000   0.38000 
 10.40000  27.50000   0.36000   0.38000 
 10.40100  27.42000   0.36000   0.38000 
 10.40200  27.34000   0.37000   0.39000 
 10.40300  27.27000   0.37000   0.39000 
 10.40400  27.21000   0.37000   0.39000 
 10.40500  27.17000   0.37000   0.39000 
 10.40600  27.13000   0.37000   0.39000 
 10.40700  27.09000   0.37000   0.39000 
 10.40800  27.06000   0.37000   0.39000 
 10.40900  27.03000   0.37000   0.39000 
 10.41000  27.00000   0.37000   0.39000 
 10.41100  26.97000   0.37000   0.39000 
 10.41200  26.95000   0.37000   0.39000 
 10.41300  26.93000   0.37000   0.39000 
 10.41400  26.92000   0.37000   0.39000 
 10.41500  26.90000   0.37000   0.39000 
 10.41600  26.87000   0.37000   0.39000 
 10.41700  26.84000   0.37000   0.39000 
 10.41800  26.80000   0.37000   0.39000 
 10.41900  26.75000   0.37000   0.39000 
 10.42000  26.69000   0.37000   0.39000 
 10.42100  26.62000   0.37000   0.39000 
 10.42200  26.57000   0.37000   0.39000 
 10.42300  26.52000   0.37000   0.39000 
 10.42400  26.48000   0.37000   0.39000 
 10.42500  26.47000   0.37000   0.39000 
 10.42600  26.47000   0.37000   0.39000 
 10.42700  26.48000   0.37000   0.39000 
 10.42800  26.51000   0.37000   0.39000 
 10.42900  26.54000   0.37000   0.39000 
 10.43000  26.57000   0.37000   0.39000 
 10.43100  26.60000   0.37000   0.39000 
 10.43200  26.62000   0.37000   0.39000 
 10.43300  26.62000   0.37000   0.39000 
 10.43400  26.60000   0.37000   0.39000 
 10.43500  26.56000   0.37000   0.39000 
 10.43600  26.51000   0.37000   0.39000 
 10.43700  26.44000   0.37000   0.39000 
 10.43800  26.36000   0.37000   0.39000 
 10.43900  26.29000   0.37000   0.39000 
 10.44000  26.23000   0.37000   0.39000 
 10.44100  26.18000   0.37000   0.39000 
 10.44200  26.16000   0.37000   0.39000 
 10.44300  26.16000   0.37000   0.39000 
 10.44400  26.18000   0.38000   0.40000 
 10.44500  26.21000   0.38000   0.40000 
 10.44600  26.27000   0.38000   0.40000 
 10.44700  26.33000   0.38000   0.40000 
 10.44800  26.40000   0.38000   0.40000 
 10.44900  26.46000   0.38000   0.40000 
 10.45000  26.51000   0.38000   0.40000 
 10.45100  26.53000   0.38000   0.40000 
 10.45200  26.54000   0.38000   0.40000 
 10.45300  26.53000   0.38000   0.40000 
 10.45400  26.51000   0.38000   0.40000 
 10.45500  26.47000   0.38000   0.40000 
 10.45600  26.43000   0.38000   0.40000 
 10.45700  26.39000   0.38000   0.40000 
 10.45800  26.36000   0.38000   0.40000 
 10.45900  26.35000   0.38000   0.40000 
 10.46000  26.36000   0.38000   0.40000 
 10.46100  26.38000   0.38000   0.40000 
 10.46200  26.41000   0.38000   0.40000 
 10.46300  26.47000   0.38000   0.40000 
 10.46400  26.55000   0.38000   0.40000 
 10.46500  26.64000   0.38000   0.40000 
 10.46600  26.75000   0.38000   0.40000 
 10.46700  26.87000   0.38000   0.40000 
 10.46800  26.99000   0.38000   0.40000 
 10.46900  27.11000   0.38000   0.40000 
 10.47000  27.22000   0.38000   0.40000 
 10.47100  27.30000   0.38000   0.40000 
 10.47200  27.34000   0.38000   0.40000 
 10.47300  27.34000   0.38000   0.40000 
 10.47400  27.29000   0.38000   0.40000 
 10.47500  27.21000   0.38000   0.40000 
 10.47600  27.10000   0.39000   0.40000 
 10.47700  26.97000   0.39000   0.40000 
 10.47800  26.83000   0.39000   0.40000 
 10.47900  26.70000   0.39000   0.40000 
 10.48000  26.59000   0.39000   0.40000 
 10.48100  26.50000   0.39000   0.40000 
 10.48200  26.42000   0.39000   0.40000 
 10.48300  26.37000   0.39000   0.40000 
 10.48400  26.35000   0.39000   0.40000 
 10.48500  26.34000   0.39000   0.40000 
 10.48600  26.36000   0.39000   0.40000 
 10.48700  26.41000   0.39000   0.40000 
 10.48800  26.47000   0.39000   0.40000 
 10.48900  26.55000   0.39000   0.40000 
 10.49000  26.65000   0.39000   0.40000 
 10.49100  26.76000   0.39000   0.40000 
 10.49200  26.87000   0.39000   0.40000 
 10.49300  26.97000   0.39000   0.40000 
 10.49400  27.07000   0.39000   0.40000 
 10.49500  27.16000   0.39000   0.40000 
 10.49600  27.23000   0.39000   0.40000 
 10.49700  27.30000   0.39000   0.40000 
 10.49800  27.36000   0.39000   0.40000 
 10.49900  27.42000   0.39000   0.40000 
 10.50000  27.47000   0.39000   0.40000 
 10.50100  27.53000   0.39000   0.40000 
 10.50200  27.60000   0.39000   0.40000 
 10.50300  27.67000   0.39000   0.40000 
 10.50400  27.75000   0.40000   0.41000 
 10.50500  27.81000   0.40000   0.41000 
 10.50600  27.89000   0.40000   0.41000 
 10.50700  27.95000   0.40000   0.41000 
 10.50800  28.01000   0.40000   0.41000 
 10.50900  28.04000   0.40000   0.41000 
 10.51000  28.05000   0.40000   0.41000 
 10.51100  28.04000   0.40000   0.41000 
 10.51200  28.01000   0.40000   0.41000 
 10.51300  27.95000   0.40000   0.41000 
 10.51400  27.89000   0.40000   0.41000 
 10.51500  27.81000   0.40000   0.41000 
 10.51600  27.72000   0.40000   0.41000 
 10.51700  27.64000   0.40000   0.41000 
 10.51800  27.57000   0.40000   0.41000 
 10.51900  27.51000   0.40000   0.41000 
 10.52000  27.47000   0.40000   0.41000 
 10.52100  27.44000   0.40000   0.41000 
 10.52200  27.44000   0.40000   0.41000 
 10.52300  27.45000   0.40000   0.41000 
 10.52400  27.47000   0.40000   0.41000 
 10.52500  27.50000   0.40000   0.41000 
 10.52600  27.53000   0.40000   0.41000 
 10.52700  27.55000   0.40000   0.41000 
 10.52800  27.55000   0.40000   0.41000 
 10.52900  27.53000   0.40000   0.41000 
 10.53000  27.50000   0.40000   0.41000 
 10.53100  27.46000   0.41000   0.42000 
 10.53200  27.41000   0.41000   0.42000 
 10.53300  27.37000   0.41000   0.42000 
 10.53400  27.33000   0.41000   0.42000 
 10.53500  27.31000   0.41000   0.42000 
 10.53600  27.30000   0.41000   0.42000 
 10.53700  27.29000   0.41000   0.42000 
 10.53800  27.30000   0.41000   0.42000 
 10.53900  27.30000   0.41000   0.42000 
 10.54000  27.30000   0.41000   0.42000 
 10.54100  27.30000   0.41000   0.42000 
 10.54200  27.30000   0.41000   0.42000 
 10.54300  27.29000   0.41000   0.42000 
 10.54400  27.29000   0.41000   0.42000 
 10.54500  27.29000   0.41000   0.42000 
 10.54600  27.30000   0.41000   0.42000 
 10.54700  27.31000   0.41000   0.42000 
 10.54800  27.34000   0.41000   0.42000 
 10.54900  27.39000   0.41000   0.42000 
 10.55000  27.43000   0.41000   0.42000 
 10.55100  27.48000   0.41000   0.42000 
 10.55200  27.52000   0.41000   0.42000 
 10.55300  27.56000   0.41000   0.42000 
 10.55400  27.59000   0.41000   0.42000 
 10.55500  27.61000   0.41000   0.42000 
 10.55600  27.60000   0.41000   0.42000 
 10.55700  27.57000   0.41000   0.42000 
 10.55800  27.52000   0.41000   0.42000 
 10.55900  27.44000   0.42000   0.43000 
 10.56000  27.32000   0.42000   0.43000 
 10.56100  27.17000   0.42000   0.43000 
 10.56200  27.00000   0.42000   0.43000 
 10.56300  26.82000   0.42000   0.43000 
 10.56400  26.63000   0.42000   0.43000 
 10.56500  26.46000   0.42000   0.43000 
 10.56600  26.31000   0.42000   0.43000 
 10.56700  26.20000   0.42000   0.43000 
 10.56800  26.13000   0.42000   0.43000 
 10.56900  26.10000   0.42000   0.43000 
 10.57000  26.10000   0.42000   0.43000 
 10.57100  26.14000   0.42000   0.43000 
 10.57200  26.20000   0.42000   0.43000 
 10.57300  26.29000   0.42000   0.43000 
 10.57400  26.39000   0.42000   0.43000 
 10.57500  26.50000   0.42000   0.43000 
 10.57600  26.62000   0.42000   0.43000 
 10.57700  26.73000   0.42000   0.43000 
 10.57800  26.84000   0.42000   0.43000 
 10.57900  26.93000   0.42000   0.43000 
 10.58000  27.00000   0.42000   0.43000 
 10.58100  27.04000   0.42000   0.43000 
 10.58200  27.05000   0.42000   0.43000 
 10.58300  27.02000   0.42000   0.43000 
 10.58400  26.97000   0.42000   0.43000 
 10.58500  26.90000   0.42000   0.43000 
 10.58600  26.82000   0.42000   0.43000 
 10.58700  26.76000   0.42000   0.43000 
 10.58800  26.71000   0.42000   0.43000 
 10.58900  26.70000   0.43000   0.44000 
 10.59000  26.72000   0.43000   0.44000 
 10.59100  26.78000   0.43000   0.44000 
 10.59200  26.86000   0.43000   0.44000 
 10.59300  26.98000   0.43000   0.44000 
 10.59400  27.10000   0.43000   0.44000 
 10.59500  27.24000   0.43000   0.44000 
 10.59600  27.37000   0.43000   0.44000 
 10.59700  27.48000   0.43000   0.44000 
 10.59800  27.57000   0.43000   0.44000 
 10.59900  27.61000   0.43000   0.44000 
 10.60000  27.60000   0.43000   0.44000 
 10.60100  27.53000   0.43000   0.44000 
 10.60200  27.41000   0.43000   0.44000 
 10.60300  27.23000   0.43000   0.44000 
 10.60400  27.01000   0.43000   0.44000 
 10.60500  26.79000   0.43000   0.44000 
 10.60600  26.59000   0.43000   0.44000 
 10.60700  26.42000   0.43000   0.44000 
 10.60800  26.28000   0.43000   0.44000 
 10.60900  26.20000   0.43000   0.44000 
 10.61000  26.17000   0.43000   0.44000 
 10.61100  26.17000   0.43000   0.44000 
 10.61200  26.21000   0.43000   0.44000 
 10.61300  26.27000   0.43000   0.44000 
 10.61400  26.36000   0.43000   0.44000 
 10.61500  26.47000   0.43000   0.44000 
 10.61600  26.58000   0.43000   0.44000 
 10.61700  26.69000   0.43000   0.44000 
 10.61800  26.79000   0.43000   0.44000 
 10.61900  26.87000   0.43000   0.44000 
 10.62000  26.93000   0.43000   0.44000 
 10.62100  26.96000   0.44000   0.45000 
 10.62200  26.98000   0.44000   0.45000 
 10.62300  26.98000   0.44000   0.45000 
 10.62400  26.99000   0.44000   0.45000 
 10.62500  27.00000   0.44000   0.45000 
 10.62600  27.02000   0.44000   0.45000 
 10.62700  27.05000   0.44000   0.45000 
 10.62800  27.10000   0.44000   0.45000 
 10.62900  27.15000   0.44000   0.45000 
 10.63000  27.19000   0.44000   0.45000 
 10.63100  27.24000   0.44000   0.45000 
 10.63200  27.27000   0.44000   0.45000 
 10.63300  27.28000   0.44000   0.45000 
 10.63400  27.27000   0.44000   0.45000 
 10.63500  27.22000   0.44000   0.45000 
 10.63600  27.15000   0.44000   0.45000 
 10.63700  27.05000   0.44000   0.45000 
 10.63800  26.93000   0.44000   0.45000 
 10.63900  26.80000   0.44000   0.45000 
 10.64000  26.68000   0.44000   0.45000 
 10.64100  26.58000   0.44000   0.45000 
 10.64200  26.51000   0.44000   0.45000 
 10.64300  26.48000   0.44000   0.45000 
 10.64400  26.49000   0.44000   0.45000 
 10.64500  26.53000   0.44000   0.45000 
 10.64600  26.61000   0.44000   0.45000 
 10.64700  26.71000   0.44000   0.45000 
 10.64800  26.82000   0.44000   0.45000 
 10.64900  26.95000   0.44000   0.45000 
 10.65000  27.06000   0.44000   0.45000 
 10.65100  27.18000   0.44000   0.45000 
 10.65200  27.27000   0.44000   0.45000 
 10.65300  27.35000   0.44000   0.45000 
 10.65400  27.41000   0.44000   0.45000 
 10.65500  27.43000   0.44000   0.45000 
 10.65600  27.43000   0.45000   0.46000 
 10.65700  27.41000   0.45000   0.46000 
 10.65800  27.37000   0.45000   0.46000 
 10.65900  27.31000   0.45000   0.46000 
 10.66000  27.24000   0.45000   0.46000 
 10.66100  27.15000   0.45000   0.46000 
 10.66200  27.05000   0.45000   0.46000 
 10.66300  26.94000   0.45000   0.46000 
 10.66400  26.83000   0.45000   0.46000 
 10.66500  26.72000   0.45000   0.46000 
 10.66600  26.60000   0.45000   0.46000 
 10.66700  26.49000   0.45000   0.46000 
 10.66800  26.39000   0.45000   0.46000 
 10.66900  26.30000   0.45000   0.46000 
 10.67000  26.22000   0.45000   0.46000 
 10.67100  26.16000   0.45000   0.46000 
 10.67200  26.12000   0.45000   0.46000 
 10.67300  26.10000   0.45000   0.46000 
 10.67400  26.12000   0.45000   0.46000 
 10.67500  26.16000   0.45000   0.46000 
 10.67600  26.24000   0.45000   0.46000 
 10.67700  26.33000   0.45000   0.46000 
 10.67800  26.45000   0.45000   0.46000 
 10.67900  26.57000   0.45000   0.46000 
 10.68000  26.69000   0.45000   0.46000 
 10.68100  26.80000   0.45000   0.46000 
 10.68200  26.91000   0.45000   0.46000 
 10.68300  27.00000   0.45000   0.46000 
 10.68400  27.08000   0.45000   0.46000 
 10.68500  27.13000   0.45000   0.46000 
 10.68600  27.16000   0.45000   0.46000 
 10.68700  27.17000   0.45000   0.46000 
 10.68800  27.16000   0.45000   0.46000 
 10.68900  27.14000   0.45000   0.46000 
 10.69000  27.12000   0.45000   0.46000 
 10.69100  27.09000   0.46000   0.47000 
 10.69200  27.07000   0.46000   0.47000 
 10.69300  27.06000   0.46000   0.47000 
 10.69400  27.06000   0.46000   0.47000 
 10.69500  27.07000   0.46000   0.47000 
 10.69600  27.08000   0.46000   0.47000 
 10.69700  27.10000   0.46000   0.47000 
 10.69800  27.11000   0.46000   0.47000 
